brand_model,year,mileage,price,insurance,gearbox_type,gearbox_health,motor_status,body_status,chassis_status,url,condition_score
هیوندای سانتافه ix 45 3500cc,2014,135000,4500000000,11,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%B3%D8%A7%D9%86%D8%AA%D8%A7%D9%81%D9%87-%DB%B3%DB%B3%DB%B0%DB%B0-%D8%B4%D8%B4-%D8%B3%DB%8C%D9%84%D9%86%D8%AF%D8%B1/gaFpWRLK?tracker_session_id=8fac5c32-b844-4d6a-b4df-47d6e4df03ba_gaFpWRLK_N,90.0
هیوندای سانتافه ix 45 2400cc,2015,250000,2300000000,0,,,سالم,رنگ‌شدگی در ۲ ناحیه,سالم و پلمپ,https://divar.ir/v/%D8%B3%D8%A7%D9%86%D8%AA%D8%A7%D9%81%D9%87-2015%D9%86%DB%8C%D9%85%D9%87-%D9%81%D9%88%D9%84-%D8%AE%D9%84%DB%8C%D8%AC-%D8%AF%D9%88%D8%AF%D9%81/gaD1sZgV?tracker_session_id=8fac5c32-b844-4d6a-b4df-47d6e4df03ba_gaD1sZgV_N,70.0
هیوندای سانتافه ix 45 2400cc,2015,150000,520000,11,اتوماتیک,,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%B3%D8%A7%D9%86%D8%AA%D8%A7%D9%81%D9%87-%DB%B2%DB%B0%DB%B1%DB%B5/gaDJJ1YP?tracker_session_id=8fac5c32-b844-4d6a-b4df-47d6e4df03ba_gaDJJ1YP_N,90.0
هیوندای سانتافه ix 45 2700cc,2007,270000,1000,11,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D9%81%D8%B1%D9%88%D8%B4-%D8%AE%D9%88%D8%AF%D8%B1%D9%88-%D8%AE%D8%A7%D8%B1%D8%AC%DB%8C/gaF5wux5?tracker_session_id=8fac5c32-b844-4d6a-b4df-47d6e4df03ba_gaF5wux5_N,90.0
هیوندای سانتافه ix 45 2700cc,2007,195000,3850000000,9,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%B3%D8%A7%D9%86%D8%AA%D8%A7%D9%81%D9%87-%DB%B2%DB%B0%DB%B0%DB%B7-%D9%81%D9%88%D9%84-%DA%A9%D8%A7%D9%85%D9%84-%D8%A8%D8%AF%D9%88%D9%86-%D8%B1%D9%86%DA%AF/gaGNFI0_?tracker_session_id=8fac5c32-b844-4d6a-b4df-47d6e4df03ba_gaGNFI0__N,90.0
هیوندای سانتافه ix 45 2400cc,2015,130000,5850000000,5,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D9%87%DB%8C%D9%88%D9%86%D8%AF%D8%A7%DB%8C-%D8%B3%D8%A7%D9%86%D8%AA%D8%A7%D9%81%D9%87-ix45-%D9%85%D8%AF%D9%84-%DB%B2%DB%B0%DB%B1%DB%B5-%D9%86%D9%82%D8%AF-%D9%88-%D8%A7%D9%82%D8%B3%D8%A7%D8%B7/gaVU05nj?tracker_session_id=8fac5c32-b844-4d6a-b4df-47d6e4df03ba_gaVU05nj_N,90.0
هیوندای سانتافه ix 45 2400cc,2016,169000,7050000000,6,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%B3%D8%A7%D9%86%D8%AA%D8%A7%D9%81%D9%87-2016/gaF1XGrD?tracker_session_id=8fac5c32-b844-4d6a-b4df-47d6e4df03ba_gaF1XGrD_N,90.0
هیوندای سانتافه ix 45 2400cc,2016,126000,6650000000,0,,,تعیین‌نشده,خط و خش جزیی,تعیین‌نشده,https://divar.ir/v/%D8%B3%D8%A7%D9%86%D8%AA%D8%A7%D9%81%D9%87-2016-%D8%AE%D9%88%D8%B4-%D8%B1%D8%AE/ga4cC4HF?tracker_session_id=8fac5c32-b844-4d6a-b4df-47d6e4df03ba_ga4cC4HF_N,90.0
هیوندای سانتافه ix 45 3500cc,2016,145000,6500000000,8,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%B3%D8%A7%D9%86%D8%AA%D8%A7%D9%81%D9%87-%D9%81%D9%88%D9%84-%D8%A2%D8%B3%D8%A7%D9%86-%D9%85%D9%88%D8%AA%D9%88%D8%B12016/gaD9fNYS?tracker_session_id=8fac5c32-b844-4d6a-b4df-47d6e4df03ba_gaD9fNYS_N,90.0
هیوندای سانتافه ix 45 3500cc,2014,92000,3200000000,7,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%B3%D8%A7%D9%86%D8%AA%D8%A7%D9%81%D9%87-%DA%AF%D8%B1%D9%86%D8%AF/gaGhzORw?tracker_session_id=8fac5c32-b844-4d6a-b4df-47d6e4df03ba_gaGhzORw_N,90.0
هیوندای سانتافه ix 45 2400cc,2016,106000,6250000000,8,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%B3%D8%A7%D9%86%D8%AA%D8%A7%D9%81%D9%87-%DB%B2%DB%B0%DB%B1%DB%B6-mpi/gaDhYKCT?tracker_session_id=8fac5c32-b844-4d6a-b4df-47d6e4df03ba_gaDhYKCT_N,90.0
هیوندای سانتافه ix 45 2700cc,2008,300000,3500000000,11,اتوماتیک,سالم و پلمپ,سالم,رنگ‌شدگی در ۲ ناحیه,سالم و پلمپ,https://divar.ir/v/%D8%B3%D8%A7%D9%86%D8%AA%D8%A7%D9%81%D9%87-2008/gaFplhfC?tracker_session_id=8fac5c32-b844-4d6a-b4df-47d6e4df03ba_gaFplhfC_N,70.0
هیوندای سانتافه ix 45 2700cc,2010,300000,10000,0,اتوماتیک,سالم و پلمپ,سالم,رنگ‌شدگی در ۲ ناحیه,سالم و پلمپ,https://divar.ir/v/%D9%81%D8%B1%D9%88%D8%B4-%D8%B3%D8%A7%D9%86%D8%AA%D8%A7%D9%81%D9%87/gaFhyAHV?tracker_session_id=8fac5c32-b844-4d6a-b4df-47d6e4df03ba_gaFhyAHV_N,70.0
هیوندای سانتافه ix 45 3500cc,2011,280000,4600000000,9,اتوماتیک,سالم و پلمپ,تعویض شده,خط و خش جزیی,سالم و پلمپ,https://divar.ir/v/%D8%B3%D8%A7%D9%86%D8%AA%D8%A7%D9%81%D9%87-%DB%B3%DB%B5%DB%B0%DB%B0-%D9%85%D8%AF%D9%84-%DB%B2%DB%B0%DB%B1%DB%B1/gatoP6jV?tracker_session_id=8fac5c32-b844-4d6a-b4df-47d6e4df03ba_gatoP6jV_N,75.0
هیوندای سانتافه ix 45 3500cc,2011,212000,5150000000,6,اتوماتیک,سالم و پلمپ,سالم,صافکاری بی‌رنگ,سالم و پلمپ,https://divar.ir/v/%D8%B3%D8%A7%D9%86%D8%AA%D8%A7%D9%81%D9%87-%DB%B3%DB%B5%DB%B0%DB%B0-%D8%AA%DA%A9-%D8%A8%D8%B1%DA%AF-%D8%B3%D9%86%D8%AF/gaGlixCy?tracker_session_id=8fac5c32-b844-4d6a-b4df-47d6e4df03ba_gaGlixCy_N,100.0
هیوندای سانتافه ix 45 2400cc,2016,233000,5550000000,0,اتوماتیک,سالم و پلمپ,سالم,رنگ‌شدگی در ۱ ناحیه,سالم و پلمپ,https://divar.ir/v/%D9%81%D8%B1%D9%88%D8%B4-%D8%AE%D9%88%D8%AF%D8%B1%D9%88-%D9%81%D9%88%D8%B1%DB%8C-%D8%A8%D9%87-%D8%B9%D9%84%D8%AA-%D8%B3%D9%81%D8%B1/ga4kcu8B?tracker_session_id=8fac5c32-b844-4d6a-b4df-47d6e4df03ba_ga4kcu8B_N,80.0
هیوندای سانتافه ix 45 2400cc,2017,119000,2700000000,5,اتوماتیک,سالم و پلمپ,سالم,خط و خش جزیی,سالم و پلمپ,https://divar.ir/v/%D8%B3%D9%86%D8%AA%D8%A7%D9%81%D9%87-%D9%81%D9%88%D9%84-%D9%81%D9%88%D9%84-%D8%AF%D8%B1-%D8%B4%D8%A7%D8%AF%DA%AF%D8%A7%D9%86/gaG52Npa?tracker_session_id=8fac5c32-b844-4d6a-b4df-47d6e4df03ba_gaG52Npa_N,90.0
هیوندای سانتافه ix 45 2400cc,2014,210000,4800000000,6,اتوماتیک,سالم و پلمپ,سالم,خط و خش جزیی,سالم و پلمپ,https://divar.ir/v/%D8%B3%D8%A7%D9%86%D8%AA%D8%A7%D9%81%D9%87-%DB%B2%DB%B0%DB%B1%DB%B4-%D8%B3%D9%82%D9%81-%D9%81%D9%84%D8%B2-%D8%A8%D8%AF%D9%88%D9%86-%D8%B1%D9%86%DA%AF/gaDZtz1Q?tracker_session_id=8fac5c32-b844-4d6a-b4df-47d6e4df03ba_gaDZtz1Q_N,90.0
هیوندای سانتافه ix 45 2400cc,2014,210000,4850000000,10,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%B3%D8%A7%D9%86%D8%AA%D8%A7%D9%81%D9%872014%D8%AF%D8%B1%D8%AC%D9%87-1/gaEFtSWv?tracker_session_id=8fac5c32-b844-4d6a-b4df-47d6e4df03ba_gaEFtSWv_N,90.0
هیوندای سانتافه ix 45 2700cc,2008,340000,3750000000,10,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%B3%D8%A7%D9%86%D8%AA%D8%A7%D9%81%D9%87-2008-%D9%81%D9%88%D9%84-%D8%AF%D8%B1%D8%AD%D8%AF-%D8%B5%D9%81%D8%B1/gaENs3rF?tracker_session_id=8fac5c32-b844-4d6a-b4df-47d6e4df03ba_gaENs3rF_N,90.0
هیوندای سانتافه ix 45 2700cc,2009,174000,4000000000,0,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%B3%D8%A7%D9%86%D8%AA%D8%A7%D9%81%D9%87-%DB%B2%DB%B0%DB%B0%DB%B9-%D8%A8%DB%8C%D8%B1%D9%86%DA%AF-%D8%A8%D8%AF%D9%88%D9%86-%D9%85%D8%B4%D8%A7%D8%A8%D9%87/ga3UKcI5?tracker_session_id=8fac5c32-b844-4d6a-b4df-47d6e4df03ba_ga3UKcI5_N,90.0
ام‌وی‌ام X22 دنده‌ای اسپرت اکسلنت,1399,92000,1880000000,12,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/x22/gaFpAceK?tracker_session_id=aac870a1-fe81-441f-a9e4-d5e30d5886f4_gaFpAceK_N,90.0
ام‌وی‌ام X22 Pro IE,1401,53200,2250000000,12,اتوماتیک,سالم و پلمپ,سالم,خط و خش جزیی,سالم و پلمپ,https://divar.ir/v/%D8%A7%DB%8C%DA%A9%D8%B3-%DB%B2%DB%B2-%D9%BE%D8%B1%D9%88-ie/gaugF9H3?tracker_session_id=aac870a1-fe81-441f-a9e4-d5e30d5886f4_gaugF9H3_N,90.0
,,0,,0,,,,,,https://divar.ir/v/x-22pro-mt/gaF1VA0O?tracker_session_id=aac870a1-fe81-441f-a9e4-d5e30d5886f4_gaF1VA0O_N,70.0
ام‌وی‌ام X22 دنده‌ای اسپرت اکسلنت,1404,4000,2450000000,0,دنده‌ای,,تعیین‌نشده,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/x22-pro%D8%AF%D8%B3%D8%AA%DB%8C/ga_0__0r?tracker_session_id=aac870a1-fe81-441f-a9e4-d5e30d5886f4_ga_0__0r_N,90.0
ام وی ام X22pro MT,1403,2000,2300000000,4,دنده‌ای,,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D9%81%D8%B1%D9%88%D8%B4-x22pro-%D8%AF%D9%86%D8%AF%D9%87/gaGVLfxP?tracker_session_id=aac870a1-fe81-441f-a9e4-d5e30d5886f4_gaGVLfxP_N,90.0
ام وی ام X22pro MT,1404,14000,2420000000,12,دنده‌ای,,تعیین‌نشده,سالم و بی‌خط و خش,تعیین‌نشده,https://divar.ir/v/%D9%81%D8%B1%D9%88%D8%B4-%D9%81%D9%88%D8%B1%DB%8C-%D8%A7%D9%85-%D9%88%DB%8C-%D8%A7%D9%85-x22-pro-%D9%85%D8%B4%DA%A9%DB%8C/gaCFVtJv?tracker_session_id=aac870a1-fe81-441f-a9e4-d5e30d5886f4_gaCFVtJv_N,90.0
ام‌وی‌ام X22 Pro IE,1403,13000,2850000000,8,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%A7%DB%8C%DA%A9%D8%B3-%DB%B2%DB%B2%D8%A7%D8%AA%D9%88%D9%85%D8%A7%D8%AA-%D8%AA%D8%AD%D9%88%DB%8C%D9%84-%D8%A7%D8%B3%D9%81%D9%86%D8%AF%DA%86%D9%87%D8%A7%D8%B1%D8%B5%D8%AF-%D9%88-%D8%B3%D9%87-%DB%B1%DB%B3%DB%B0%DB%B0%DB%B0%D8%AA%D8%A7/gaGNO4Er?tracker_session_id=aac870a1-fe81-441f-a9e4-d5e30d5886f4_gaGNO4Er_N,90.0
ام وی ام X22pro MT,1404,0,2380000000,9,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%A7%D9%85-%D9%88%DB%8C-%D8%A7%D9%85-x22-pro-%D9%85%D8%AF%D9%84-%DB%B1%DB%B4%DB%B0%DB%B4/gaxwgn3n?tracker_session_id=aac870a1-fe81-441f-a9e4-d5e30d5886f4_gaxwgn3n_N,90.0
ام وی ام X22pro MT,1404,0,2550000000,12,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%A7%DB%8C%DA%A9%D8%B3-%DB%B2%DB%B2-%D9%BE%D8%B1%D9%88-%D8%AF%D9%86%D8%AF%D9%87-%D8%A7%DB%8C/gaANvagL?tracker_session_id=aac870a1-fe81-441f-a9e4-d5e30d5886f4_gaANvagL_N,90.0
ام وی ام X22pro MT,1403,40000,2200000000,8,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%A7%DB%8C%DA%A9%D8%B3-%DB%B2%DB%B2-%D9%BE%D8%B1%D9%88-%D8%AF%D9%86%D8%AF%D9%87-%D8%A7%DB%8C-%D8%B3%D9%81%DB%8C%D8%AF-%D9%85%D8%B4%D8%A7%D8%A8%D9%87-%D8%B5%D9%81%D8%B1/gaGJLNu9?tracker_session_id=aac870a1-fe81-441f-a9e4-d5e30d5886f4_gaGJLNu9_N,90.0
ام‌وی‌ام X22 Pro IE,1401,76000,2100000000,6,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,تعیین‌نشده,https://divar.ir/v/x22-pro-%D8%A7%D8%AA%D9%88%D9%85%D8%A7%D8%AA/gaGBtCR3?tracker_session_id=aac870a1-fe81-441f-a9e4-d5e30d5886f4_gaGBtCR3_N,90.0
ام وی ام X22pro MT,1402,63000,2420000000,3,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%A7%D9%85-%D9%88%DB%8C-%D8%A7%D9%85-x22%D9%BE%D8%B1%D9%88-%D8%A7%D8%AA%D9%88%D9%85%D8%A7%D8%AA%DB%B1%DB%B4%DB%B0%DB%B2/gaGphyoZ?tracker_session_id=aac870a1-fe81-441f-a9e4-d5e30d5886f4_gaGphyoZ_N,90.0
ام وی ام X22pro MT,1402,30000,2230000000,7,دنده‌ای,سالم و پلمپ,سالم,خط و خش جزیی,سالم و پلمپ,https://divar.ir/v/mvm-x-22-pro/gaGRRY4H?tracker_session_id=aac870a1-fe81-441f-a9e4-d5e30d5886f4_gaGRRY4H_N,90.0
ام‌وی‌ام X22 اتوماتیک اسپرت اکسلنت,1399,98000,1750000000,4,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%A7%D9%85-%D9%88%DB%8C-%D8%A7%D9%85x22-%D8%A7%D8%AA%D9%88%D9%85%D8%A7%D8%AA-%D9%85%D8%AF%D9%84-%DB%B1%DB%B3%DB%B9%DB%B9-%D8%A8%DB%8C-%D8%B1%D9%86%DA%AF-%DA%AF%DB%8C%D8%B1%D8%A8%DA%A9%D8%B3at/gaGBh25J?tracker_session_id=aac870a1-fe81-441f-a9e4-d5e30d5886f4_gaGBh25J_N,90.0
ام‌وی‌ام X22 اتوماتیک اسپرت,1400,110000,2100000000,10,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%A7%D9%85-%D9%88%DB%8C-%D8%A7%D9%85-x22/gaGJC7kC?tracker_session_id=aac870a1-fe81-441f-a9e4-d5e30d5886f4_gaGJC7kC_N,90.0
ام وی ام X22pro MT,1402,29800,2130000000,10,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%A7%DB%8C%DA%A9%D8%B3%DB%B2%DB%B2%D9%BE%D8%B1%D9%88-x22pro-%D8%AF%D8%B1%D8%AD%D8%AF-%D8%B5%D9%81%D8%B1/gaHBwtiX?tracker_session_id=aac870a1-fe81-441f-a9e4-d5e30d5886f4_gaHBwtiX_N,90.0
ام وی ام X22pro MT,1402,40000,2250000000,8,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%A7%DB%8C%DA%A9%D8%B3-%DB%B2%DB%B2-%D9%BE%D8%B1%D9%88-%D8%AF%D9%86%D8%AF%D9%87-%D8%A7%DB%8C-%DB%B1%DB%B4%DB%B0%DB%B2/gaGxA4ob?tracker_session_id=aac870a1-fe81-441f-a9e4-d5e30d5886f4_gaGxA4ob_N,90.0
ام‌وی‌ام X22 Pro IE,1402,30000,1000,0,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%A7%D9%85-%D9%88%DB%8C-%D8%A7%D9%85-x22pro-%D8%A7%D8%AA%D9%88%D9%85%D8%A7%D8%AA/gaFNVpoQ?tracker_session_id=aac870a1-fe81-441f-a9e4-d5e30d5886f4_gaFNVpoQ_N,90.0
ام وی ام X22pro MT,1402,20000,2300000000,9,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%A7%DB%8C%DA%A9%D8%B3-%DB%B2%DB%B2%D9%BE%D8%B1%D9%88-%DB%B1%DB%B4%DB%B0%DB%B2-%D8%AF%D9%86%D8%AF%D9%87-%DB%B2%DB%B0%D9%87%D8%B2%D8%A7%D8%B1%DA%A9%D8%A7%D8%B1%DA%A9%D8%B1%D8%AF-%DA%AF%D8%A7%D8%B1%D8%A7%D9%86%D8%AA%DB%8C-%D9%81%D8%B9%D8%A7%D9%84/gaG1bmo4?tracker_session_id=aac870a1-fe81-441f-a9e4-d5e30d5886f4_gaG1bmo4_N,90.0
ام‌وی‌ام X22 اتوماتیک اسپرت اکسلنت,1400,85000,2050000000,0,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%A7%D8%AA%D9%88%D9%85%D8%A7%D8%AA-%D8%A7%DA%A9%D8%B3%D9%84%D9%86%D8%AA-x22/gaCNnXRA?tracker_session_id=aac870a1-fe81-441f-a9e4-d5e30d5886f4_gaCNnXRA_N,90.0
ام‌وی‌ام X22 دنده‌ای اسپرت لاکچری,1401,75000,1780000000,6,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/x22-%D9%85%D8%AF%D9%84-%DB%B1%DB%B4%DB%B0%DB%B1-%D8%B4%D9%87%D8%B1-%D8%AE%D9%88%D8%AF%D8%B1%D9%88-%D8%A7%D9%81%D8%AA%D8%A7%D8%A8/gaFJEK6Y?tracker_session_id=aac870a1-fe81-441f-a9e4-d5e30d5886f4_gaFJEK6Y_N,90.0
ام وی ام X22pro MT,1403,18000,2180000000,3,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D9%85%D8%AF%D9%84-1403-%D8%AF%D8%B1-%D8%AD%D8%AF-%D8%AE%D8%B4%DA%A9-x22-pro/gaGBDxYm?tracker_session_id=aac870a1-fe81-441f-a9e4-d5e30d5886f4_gaGBDxYm_N,90.0
ام وی ام X22pro MT,1403,6000,2350000000,3,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%A7%D9%85-%D9%88%DB%8C-%D8%A7%D9%85-x22/gaGxQBrv?tracker_session_id=aac870a1-fe81-441f-a9e4-d5e30d5886f4_gaGxQBrv_N,90.0
ام‌وی‌ام X22 اتوماتیک اسپرت اکسلنت,1397,180,1380000000,6,اتوماتیک,سالم و پلمپ,سالم,رنگ‌شدگی در ۱ ناحیه,سالم و پلمپ,https://divar.ir/v/x22-%D8%A7%D8%AA%D9%88%D9%85%D8%A7%D8%AA/gaFhUGid?tracker_session_id=aac870a1-fe81-441f-a9e4-d5e30d5886f4_gaFhUGid_N,80.0
ام‌وی‌ام X22 اتوماتیک اسپرت لاکچری,1400,56000,1880000000,6,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%A7%D9%85-%D9%88%DB%8C-%D8%A7%D9%85-%D8%A7%DB%8C%DA%A9%D8%B3-%DB%B2%DB%B2-%D8%A7%D8%AA%D9%88%D9%85%D8%A7%D8%AA%DB%8C%DA%A9/ga-IjkQi?tracker_session_id=aac870a1-fe81-441f-a9e4-d5e30d5886f4_ga-IjkQi_N,90.0
ام‌وی‌ام X22 Pro اکسلنت,1401,41000,2360000000,0,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%A7%DB%8C%DA%A9%D8%B3-22-%D9%BE%D8%B1%D9%88-%D8%A7%D8%AA%D9%88%D9%85%D8%A7%D8%AA-%D8%A2%D8%B3/gaG91PKg?tracker_session_id=aac870a1-fe81-441f-a9e4-d5e30d5886f4_gaG91PKg_N,90.0
ام‌وی‌ام X22 دنده‌ای اسپرت لاکچری,1401,100000,1480000000,12,دنده‌ای,سالم و پلمپ,سالم,رنگ‌شدگی در ۳ ناحیه,سالم و پلمپ,https://divar.ir/v/%D8%A7%D9%85-%D9%88%DB%8C-%D8%A7%D9%85-x22%D9%85%D8%AF%D9%84-%DB%B1%DB%B4%DB%B0%DB%B1/gaGFZGur?tracker_session_id=aac870a1-fe81-441f-a9e4-d5e30d5886f4_gaGFZGur_N,60.0
ام وی ام X22pro MT,1403,50000,2090000000,6,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%A7%D9%85-%D9%88%DB%8C-%D8%A7%D9%85-%D8%A7%DB%8C%DA%A9%D8%B3-%DB%B2%DB%B2-%D9%BE%D8%B1%D9%88-x22-pro-%D8%AF%D9%86%D8%AF%D9%87-%D9%85%D8%AF%D9%84-%DB%B1%DB%B4%DB%B0%DB%B3-%D8%A7%D9%82%D8%B3%D8%A7%D8%B7/gaG1w6Zr?tracker_session_id=aac870a1-fe81-441f-a9e4-d5e30d5886f4_gaG1w6Zr_N,90.0
ام وی ام X22pro MT,1402,34000,2140000000,10,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/mvm-x22-poro/gaGJbLjz?tracker_session_id=aac870a1-fe81-441f-a9e4-d5e30d5886f4_gaGJbLjz_N,90.0
ام‌وی‌ام X22 دنده‌ای اسپرت اکسلنت,1397,110000,1600000000,6,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%B3%D9%84%D8%A7%D9%85-%D8%A7%D9%85-%D9%88%DB%8C-%D8%A7%D9%85-%D9%85%D8%AF%D9%84-97%D8%A8%D8%AF%D9%88%D9%86-%D8%B1%D9%86%DA%AF-%D8%AA%DA%A9-%D8%A8%D8%B1%DA%AF/gaHVGQA8?tracker_session_id=aac870a1-fe81-441f-a9e4-d5e30d5886f4_gaHVGQA8_N,90.0
ام‌وی‌ام X22 اتوماتیک اسپرت اکسلنت,1401,80000,2100000000,6,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%A7%DB%8C%DA%A9%D8%B3-%DB%B2%DB%B2-%D8%A7%D8%AA%D9%88%D9%85%D8%A7%D8%AA-%D8%A7%DA%A9%D8%B3%D9%84%D9%86%D8%AA-%D9%85%D8%AF%D9%84-%DB%B4%DB%B0%DB%B1/gaGFaAFS?tracker_session_id=aac870a1-fe81-441f-a9e4-d5e30d5886f4_gaGFaAFS_N,90.0
ام‌وی‌ام X22 دنده‌ای ساده,1395,200000,1350000000,9,دنده‌ای,سالم و پلمپ,سالم,رنگ‌شدگی در ۱ ناحیه,سالم و پلمپ,https://divar.ir/v/mvm-x22/gaGFziC9?tracker_session_id=aac870a1-fe81-441f-a9e4-d5e30d5886f4_gaGFziC9_N,80.0
ام‌وی‌ام X22 اتوماتیک لاکچری,1397,100000,1670000000,3,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%A7%D8%AA%D9%88%D9%85%D8%A7%D8%AA-%D9%85%D8%AF%D9%84-97-x22/gaGRtfax?tracker_session_id=aac870a1-fe81-441f-a9e4-d5e30d5886f4_gaGRtfax_N,90.0
ام‌وی‌ام X22 Pro IE,1401,54000,2250000000,9,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/x22-pro-%D8%A7%D8%AA%D9%88%D9%85%D8%A7%D8%AA-%DB%B1%DB%B4%DB%B0%DB%B1-%D8%A8%D8%AF%D9%88%D9%86-%D8%B1%D9%86%DA%AF/gaFlE2Km?tracker_session_id=aac870a1-fe81-441f-a9e4-d5e30d5886f4_gaFlE2Km_N,90.0
ام‌وی‌ام X22 اتوماتیک اسپرت اکسلنت,1396,180000,1000000,0,اتوماتیک,سالم و پلمپ,سالم,خط و خش جزیی,سالم و پلمپ,https://divar.ir/v/x22-at-%D9%85%D8%AF%D9%84-%DB%B1%DB%B3%DB%B9%DB%B6-%D8%A7%D8%B3%D9%BE%D8%B1%D8%AA-%D8%A7%DA%A9%D8%B3%D9%84%D9%86%D8%AA-%D8%A7%D8%AA%D9%88%D9%85%D8%A7%D8%AA/gaFh1uhh?tracker_session_id=aac870a1-fe81-441f-a9e4-d5e30d5886f4_gaFh1uhh_N,90.0
ام‌وی‌ام X22 دنده‌ای اسپرت لاکچری,1401,47000,1900000000,6,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/x22-%D8%A7%D8%B3%D9%BE%D8%B1%D8%AA-%D9%84%D8%A7%DA%A9%DA%86%D8%B1%DB%8C-%D8%AF%D9%86%D8%AF%D9%87-%D9%85%D8%AF%D9%841401/ga_QQ-_w?tracker_session_id=aac870a1-fe81-441f-a9e4-d5e30d5886f4_ga_QQ-_w_N,90.0
